index,path,x,y,width,height
16119,image--296.jpg,239,510,153,41
16120,image--297.jpg,152,518,152,42
16121,image--298.jpg,173,517,153,38
16122,image--299.jpg,208,516,159,43
16123,image--300.jpg,280,515,147,42
16124,image--301.jpg,192,515,160,42
16125,image--302.jpg,220,515,159,42
16126,image--303.jpg,210,511,159,41
16127,image--304.jpg,190,499,152,35
16128,image--305.jpg,232,513,167,36
16129,image--306.jpg,261,518,152,42
16130,image--307.jpg,207,517,163,37
16131,image--308.jpg,177,519,156,41
16132,image--309.jpg,205,519,161,41
16133,image--310.jpg,234,518,153,37
16134,image--311.jpg,215,526,158,38
16135,image--312.jpg,180,515,167,46
16136,image--313.jpg,200,506,152,43
16137,image--314.jpg,108,513,169,43
16138,image--315.jpg,266,523,148,36
16139,image--316.jpg,216,512,153,42
16140,image--317.jpg,239,513,163,44
16141,image--318.jpg,178,513,164,42
16142,image--319.jpg,249,518,161,38
16143,image--320.jpg,156,516,160,42
16144,image--321.jpg,193,516,152,38
16145,image--322.jpg,207,520,159,42
16146,image--323.jpg,207,520,167,37
16147,image--324.jpg,246,517,161,38
16148,image--325.jpg,159,517,159,42
16149,image--326.jpg,192,518,153,38
16150,image--327.jpg,201,512,163,38
16151,image--328.jpg,218,516,162,41
16152,image--329.jpg,243,510,157,37
16153,image--330.jpg,236,511,156,42
16154,image--331.jpg,219,516,158,42
16155,image--332.jpg,218,517,147,37
16156,image--333.jpg,181,522,166,45
16157,image--334.jpg,191,513,163,41
16158,image--335.jpg,186,522,157,41
16159,image--336.jpg,216,525,161,36
16160,image--337.jpg,162,527,152,38
16161,image--338.jpg,141,507,173,45
16162,image--339.jpg,205,515,157,42
16163,image--340.jpg,126,521,156,36
16164,image--341.jpg,233,513,161,42
16165,image--342.jpg,195,515,158,38
16166,image--343.jpg,192,513,158,41
16167,image--344.jpg,187,510,153,41
16168,image--345.jpg,241,510,162,43
16169,image--346.jpg,191,516,164,41
16170,image--347.jpg,214,517,152,36
16171,image--348.jpg,243,513,166,35
16172,image--349.jpg,132,506,159,45
16173,image--350.jpg,225,510,157,36
16174,image--351.jpg,117,513,158,37
16175,image--352.jpg,93,514,178,45
16176,image--353.jpg,182,515,159,36
16177,image--354.jpg,230,515,160,34
16178,image--355.jpg,205,519,156,36
16179,image--356.jpg,217,518,158,41
16180,image--357.jpg,142,513,163,45
16181,image--358.jpg,260,517,147,33
16182,image--359.jpg,229,518,159,38
16183,image--360.jpg,214,526,163,33
16184,image--361.jpg,213,528,161,37
16185,image--362.jpg,235,511,165,37
16186,image--363.jpg,226,524,163,41
16187,image--364.jpg,230,527,166,37
16188,image--365.jpg,207,514,158,41
16189,image--366.jpg,287,412,131,34
16190,image--367.jpg,208,516,147,43
16191,image--368.jpg,210,516,153,38
16192,image--369.jpg,230,515,159,41
16193,image--370.jpg,215,510,145,33
16194,image--371.jpg,138,520,157,36
16195,image--372.jpg,215,519,161,42
16196,image--373.jpg,227,518,144,33
16197,image--374.jpg,188,512,153,43
16198,image--375.jpg,172,515,151,41
16199,image--376.jpg,216,521,147,33
16200,image--377.jpg,234,513,150,35
16201,image--378.jpg,247,521,159,38
16202,image--379.jpg,196,518,160,38
16203,image--380.jpg,244,514,156,37
16204,image--381.jpg,179,513,162,41
16205,image--382.jpg,256,513,162,41
16206,image--383.jpg,189,524,160,37
16207,image--384.jpg,230,520,162,43
16208,image--385.jpg,210,515,152,36
16209,image--386.jpg,228,516,161,37
16210,image--387.jpg,134,515,162,35
16211,image--388.jpg,216,511,160,41
16212,image--389.jpg,297,512,159,34
16213,image--390.jpg,281,516,158,41
16214,image--391.jpg,200,521,160,42
16215,image--392.jpg,205,515,151,41
16216,image--393.jpg,173,522,158,37
16217,image--394.jpg,238,520,153,36
16218,image--395.jpg,122,526,159,37
16219,image--396.jpg,195,516,152,37
16220,image--397.jpg,162,509,152,42
16221,image--398.jpg,191,522,160,38
16222,image--399.jpg,115,517,153,44
16223,image--400.jpg,182,519,161,37
16224,image--401.jpg,204,520,157,36
16225,image--402.jpg,274,519,162,38
16226,image--403.jpg,211,507,161,35
16227,image--404.jpg,217,518,157,37
16228,image--405.jpg,147,521,160,38
16229,image--406.jpg,247,523,164,38
16230,image--407.jpg,276,514,160,38
16231,image--408.jpg,244,515,163,43
16232,image--409.jpg,189,521,158,36
16233,image--410.jpg,317,352,97,28
16234,image--411.jpg,204,513,165,41
16235,image--412.jpg,191,512,164,37
16236,image--413.jpg,231,515,158,42
16237,image--414.jpg,178,515,160,43
16238,image--415.jpg,215,517,163,36
16239,image--416.jpg,221,496,159,41
16240,image--417.jpg,195,519,157,35
16241,image--418.jpg,272,517,164,35
16242,image--419.jpg,201,515,160,38
16243,image--420.jpg,260,522,161,36
16244,image--421.jpg,114,507,180,46
16245,image--422.jpg,247,510,158,42
16246,image--423.jpg,140,517,168,41
16247,image--424.jpg,243,512,151,41
16248,image--425.jpg,190,517,156,37
16249,image--426.jpg,201,519,149,42
16250,image--427.jpg,193,514,160,38
16251,image--428.jpg,202,515,157,37
16252,image--429.jpg,323,405,120,34
16253,image--430.jpg,224,517,164,38
16254,image--431.jpg,211,516,157,38
16255,image--432.jpg,191,518,168,37
16256,image--433.jpg,175,520,162,42
16257,image--434.jpg,277,516,159,38
16258,image--435.jpg,368,324,104,27
16259,image--436.jpg,340,359,128,28
16260,image--437.jpg,122,512,153,38
16261,image--438.jpg,150,514,164,38
16262,image--439.jpg,249,525,163,36
16263,image--440.jpg,244,519,161,41
16264,image--441.jpg,169,521,169,42
16265,image--442.jpg,207,526,156,36
16266,image--443.jpg,155,522,157,37
16267,image--444.jpg,232,524,159,38
16268,image--445.jpg,295,515,158,37
16269,image--446.jpg,218,518,158,38
16270,image--447.jpg,230,512,156,41
16271,image--448.jpg,145,520,159,43
16272,image--449.jpg,250,519,156,41
16273,image--450.jpg,180,517,157,37
16274,image--451.jpg,233,516,164,38
16275,image--452.jpg,229,494,158,36
16276,image--453.jpg,267,511,158,42
16277,image--454.jpg,165,517,163,43
16278,image--455.jpg,262,511,161,44
16279,image--456.jpg,191,511,160,42
16280,image--457.jpg,243,525,163,44
16281,image--458.jpg,257,518,158,37
16282,image--459.jpg,246,514,159,41
16283,image--460.jpg,234,506,173,41
16284,image--461.jpg,216,516,160,43
16285,image--462.jpg,156,517,165,38
16286,image--463.jpg,242,515,159,37
16287,image--464.jpg,226,511,143,41
16288,image--465.jpg,194,512,158,42
16289,image--466.jpg,208,520,161,43
16290,image--467.jpg,200,522,159,38
16291,image--468.jpg,232,519,160,33
16292,image--469.jpg,262,506,96,55
16293,image--470.jpg,204,518,160,41
16294,image--471.jpg,196,510,163,36
16295,image--472.jpg,186,519,153,44
16296,image--473.jpg,248,502,156,49
16297,image--474.jpg,399,313,110,26
16298,image--475.jpg,214,519,163,36
16299,image--476.jpg,214,492,143,35
16300,image--477.jpg,262,522,164,38
16301,image--478.jpg,190,514,157,36
16302,image--479.jpg,173,519,162,38
16303,image--480.jpg,226,505,96,58
16304,image--481.jpg,180,521,160,37
16305,image--482.jpg,159,517,153,36
16306,image--483.jpg,239,520,160,38
16307,image--484.jpg,219,521,156,42
16308,image--485.jpg,246,518,153,37
16309,image--486.jpg,206,519,161,38
16310,image--487.jpg,208,519,159,35
16311,image--488.jpg,180,514,163,35
16312,image--489.jpg,234,514,162,36
16313,image--490.jpg,314,422,141,32
16314,image--491.jpg,269,493,150,38
16315,image--492.jpg,168,512,169,46
16316,image--493.jpg,194,523,156,43
16317,image--494.jpg,198,516,148,36
16318,image--495.jpg,242,511,156,36
16319,image--496.jpg,247,517,160,36
16320,image--497.jpg,192,518,157,35
16321,image--498.jpg,160,517,161,37
16322,image--499.jpg,245,513,163,38
16323,image--500.jpg,150,510,159,37
16324,image--501.jpg,203,522,158,37
16325,image--502.jpg,176,519,160,43
16326,image--503.jpg,214,524,160,38
16327,image--504.jpg,135,516,157,37
16328,image--505.jpg,203,514,161,38
16329,image--506.jpg,197,514,160,38
16330,image--507.jpg,251,510,159,37
16331,image--508.jpg,289,508,145,34
16332,image--509.jpg,247,519,156,36
16333,image--510.jpg,212,505,146,36
16334,image--511.jpg,272,517,165,38
16335,image--512.jpg,319,383,86,33
16336,image--513.jpg,238,501,119,37
16337,image--514.jpg,228,514,142,38
16338,image--515.jpg,229,513,140,41
16339,image--516.jpg,224,519,162,38
16340,image--517.jpg,161,522,153,38
16341,image--518.jpg,224,512,150,37
16342,image--519.jpg,104,512,151,37
16343,image--520.jpg,221,511,160,41
16344,image--521.jpg,278,504,152,35
16345,image--522.jpg,230,514,160,37
16346,image--523.jpg,164,513,162,44
16347,image--524.jpg,228,517,157,35
16348,image--525.jpg,171,515,161,37
16349,image--526.jpg,214,518,162,38
16350,image--527.jpg,294,516,162,36
16351,image--528.jpg,313,514,136,33
16352,image--529.jpg,194,509,167,43
16353,image--530.jpg,210,507,161,41
16354,image--531.jpg,218,515,165,38
16355,image--532.jpg,240,514,153,36
16356,image--533.jpg,168,515,161,44
16357,image--534.jpg,182,509,158,37
16358,image--535.jpg,252,515,156,41
16359,image--536.jpg,163,497,160,37
16360,image--537.jpg,184,510,165,38
16361,image--538.jpg,243,506,151,41
16362,image--539.jpg,186,509,157,43
16363,image--540.jpg,219,517,158,44
16364,image--541.jpg,244,522,161,43
16365,image--542.jpg,200,517,162,41
16366,image--543.jpg,171,499,157,42
16367,image--544.jpg,182,515,159,41
16368,image--545.jpg,177,501,153,45
16369,image--546.jpg,228,516,153,37
16370,image--547.jpg,89,515,152,36
16371,image--548.jpg,171,515,158,35
16372,image--549.jpg,183,506,157,41
16373,image--550.jpg,247,505,39,49
16374,image--551.jpg,198,514,157,42
16375,image--552.jpg,235,513,160,36
16376,image--553.jpg,176,524,157,37
16377,image--554.jpg,240,504,158,43
16378,image--555.jpg,195,521,163,41
16379,image--556.jpg,136,524,161,32
16380,image--557.jpg,248,509,149,33
16381,image--558.jpg,167,517,153,37
16382,image--559.jpg,222,517,151,36
16383,image--560.jpg,208,523,156,35
16384,image--561.jpg,233,515,152,37
16385,image--562.jpg,162,515,157,43
16386,image--563.jpg,283,509,153,38
16387,image--564.jpg,204,512,156,35
16388,image--565.jpg,175,508,156,43
16389,image--566.jpg,265,438,107,32
16390,image--567.jpg,255,454,109,34
16391,image--568.jpg,211,521,159,42
16392,image--569.jpg,157,511,157,38
16393,image--570.jpg,185,521,161,41
16394,image--571.jpg,129,520,156,35
16395,image--572.jpg,174,511,163,38
16396,image--573.jpg,180,519,164,38
16397,image--574.jpg,157,508,151,36
16398,image--575.jpg,200,519,156,38
16399,image--576.jpg,182,507,150,38
16400,image--577.jpg,207,514,153,34
16401,image--578.jpg,380,496,97,60
16402,image--579.jpg,201,519,157,38
16403,image--580.jpg,226,527,157,37
16404,image--581.jpg,258,524,162,35
16405,image--582.jpg,248,519,160,36
16406,image--583.jpg,197,516,161,37
16407,image--584.jpg,204,515,156,41
16408,image--585.jpg,181,502,174,45
16409,image--586.jpg,196,527,144,34
16410,image--587.jpg,199,514,158,37
16411,image--588.jpg,209,519,159,41
16412,image--589.jpg,270,515,157,36
16413,image--590.jpg,208,519,160,41
16414,image--591.jpg,188,513,163,44
16415,image--592.jpg,233,518,156,38
16416,image--593.jpg,184,519,158,36
16417,image--594.jpg,232,515,160,41
16418,image--595.jpg,195,517,159,37
16419,image--596.jpg,181,522,161,38
16420,image--597.jpg,221,515,157,34
16421,image--598.jpg,224,512,157,37
16422,image--599.jpg,272,513,160,41
16423,image--600.jpg,219,519,166,43
16424,image--601.jpg,271,524,162,38
16425,image--602.jpg,251,514,162,43
16426,image--603.jpg,223,507,156,37
16427,image--604.jpg,242,522,159,37
16428,image--605.jpg,195,523,161,41
16429,image--606.jpg,193,513,153,37
16430,image--607.jpg,201,512,153,42
16431,image--608.jpg,162,523,153,36
16432,image--609.jpg,201,512,157,41
16433,image--610.jpg,106,499,176,42
16434,image--611.jpg,191,520,157,37
16435,image--612.jpg,113,524,158,38
16436,image--613.jpg,157,518,151,43
16437,image--614.jpg,169,514,153,43
16438,image--615.jpg,213,518,158,38
16439,image--616.jpg,255,525,147,28
16440,image--617.jpg,191,518,158,36
16441,image--618.jpg,260,513,157,37
16442,image--619.jpg,238,517,159,41
16443,image--620.jpg,189,514,150,43
16444,image--621.jpg,240,520,163,41
16445,image--622.jpg,224,517,152,38
16446,image--623.jpg,204,511,160,42
16447,image--624.jpg,231,515,161,37
16448,image--625.jpg,252,508,157,38
16449,image--626.jpg,277,514,156,36
16450,image--627.jpg,198,515,150,35
16451,image--628.jpg,249,513,160,42
16452,image--629.jpg,231,516,160,41
16453,image--630.jpg,157,522,166,37
16454,image--631.jpg,199,520,169,35
16455,image--632.jpg,249,519,160,37
16456,image--633.jpg,173,515,153,36
16457,image--634.jpg,170,517,162,36
16458,image--635.jpg,185,519,167,37
16459,image--636.jpg,142,495,147,41
16460,image--637.jpg,283,517,162,34
16461,image--638.jpg,175,524,160,34
16462,image--639.jpg,119,516,149,36
16463,image--640.jpg,277,527,147,36
16464,image--641.jpg,226,516,151,36
16465,image--642.jpg,231,524,160,38
16466,image--643.jpg,244,511,152,41
16467,image--644.jpg,231,523,157,37
16468,image--645.jpg,226,512,151,38
16469,image--646.jpg,192,521,162,43
16470,image--647.jpg,158,521,159,37
16471,image--648.jpg,202,499,153,38
16472,image--650.jpg,210,520,153,36
16473,image--651.jpg,177,511,166,41
16474,image--652.jpg,191,517,152,34
16475,image--653.jpg,223,512,152,43
16476,image--654.jpg,201,514,166,37
16477,image--655.jpg,219,522,159,37
16478,image--656.jpg,175,514,160,44
16479,image--657.jpg,230,518,168,45
16480,image--658.jpg,270,512,161,41
16481,image--659.jpg,160,512,160,37
16482,image--660.jpg,274,530,147,33
16483,image--661.jpg,298,519,145,36
16484,image--662.jpg,234,505,156,38
16485,image--663.jpg,200,521,160,41
16486,image--664.jpg,215,516,165,38
16487,image--665.jpg,228,518,158,36
16488,image--666.jpg,214,521,158,42
16489,image--667.jpg,231,517,153,38
16490,image--668.jpg,176,517,158,38
16491,image--669.jpg,190,514,164,38
16492,image--670.jpg,105,498,182,46
16493,image--671.jpg,214,516,162,36
16494,image--672.jpg,170,518,153,42
16495,image--673.jpg,224,515,163,37
16496,image--674.jpg,228,522,161,38
16497,image--675.jpg,209,515,156,37
16498,image--676.jpg,179,507,160,41
16499,image--677.jpg,244,514,156,33
16500,image--678.jpg,239,516,159,35
16501,image--679.jpg,236,520,159,34
16502,image--680.jpg,169,511,156,43
16503,image--681.jpg,226,515,167,42
16504,image--682.jpg,231,512,152,41
16505,image--683.jpg,171,514,160,38
16506,image--684.jpg,142,522,163,37
16507,image--685.jpg,151,517,162,38
16508,image--686.jpg,166,509,156,44
16509,image--687.jpg,240,516,160,37
16510,image--688.jpg,211,526,157,36
16511,image--689.jpg,148,512,153,35
16512,image--690.jpg,175,518,160,42
16513,image--691.jpg,193,518,161,42
16514,image--692.jpg,208,517,161,37
16515,image--693.jpg,209,517,166,42
16516,image--694.jpg,275,514,162,36
16517,image--695.jpg,343,500,137,34
16518,image--696.jpg,209,525,151,37
16519,image--697.jpg,271,511,153,42
16520,image--698.jpg,263,465,145,33
16521,image--699.jpg,244,506,152,38
16522,image--700.jpg,196,514,159,38
16523,image--701.jpg,211,515,167,37
16524,image--702.jpg,202,517,165,38
16525,image--703.jpg,219,519,157,38
16526,image--704.jpg,237,521,144,29
16527,image--705.jpg,160,519,149,34
16528,image--706.jpg,262,473,151,36
16529,image--707.jpg,287,520,150,29
16530,image--708.jpg,206,520,161,41
16531,image--709.jpg,156,518,159,38
16532,image--710.jpg,275,521,158,44
16533,image--711.jpg,359,491,158,60
16534,image--712.jpg,219,506,150,36
16535,image--713.jpg,255,519,161,37
16536,image--714.jpg,197,523,160,38
16537,image--715.jpg,194,515,164,41
16538,image--716.jpg,177,523,161,38
16539,image--717.jpg,235,519,162,37
16540,image--718.jpg,260,522,160,37
16541,image--719.jpg,247,512,161,37
16542,image--720.jpg,213,519,166,41
16543,image--721.jpg,241,523,163,36
16544,image--722.jpg,238,510,162,38
16545,image--723.jpg,180,514,156,37
16546,image--724.jpg,199,514,158,38
16547,image--725.jpg,231,512,160,43
16548,image--726.jpg,190,513,156,37
16549,image--727.jpg,294,518,161,37
16550,image--728.jpg,234,522,166,38
16551,image--729.jpg,159,507,149,38
16552,image--730.jpg,195,507,158,43
16553,image--731.jpg,197,518,164,43
16554,image--732.jpg,220,521,169,37
16555,image--733.jpg,218,514,152,38
16556,image--734.jpg,264,517,156,35
16557,image--735.jpg,228,515,161,38
16558,image--736.jpg,216,446,126,32
16559,image--737.jpg,182,508,159,43
16560,image--738.jpg,198,519,150,41
16561,image--739.jpg,201,517,173,43
16562,image--740.jpg,225,516,160,37
16563,image--741.jpg,237,517,160,37
16564,image--742.jpg,169,516,167,42
16565,image--743.jpg,235,510,149,41
16566,image--744.jpg,226,526,161,37
16567,image--745.jpg,210,505,148,38
16568,image--746.jpg,194,524,163,41
16569,image--747.jpg,225,520,158,38
16570,image--748.jpg,187,514,162,36
16571,image--749.jpg,205,519,156,38
16572,image--750.jpg,197,514,158,41
16573,image--751.jpg,123,515,167,46
16574,image--752.jpg,228,516,157,36
16575,image--753.jpg,202,519,159,42
16576,image--754.jpg,307,524,149,36
16577,image--755.jpg,265,511,159,38
16578,image--756.jpg,239,504,161,38
16579,image--757.jpg,225,523,158,41
16580,image--758.jpg,193,497,151,38
16581,image--759.jpg,272,519,160,37
16582,image--760.jpg,265,503,158,38
16583,image--761.jpg,202,524,164,37
16584,image--762.jpg,243,496,93,55
16585,image--763.jpg,242,525,160,38
16586,image--764.jpg,224,512,157,38
16587,image--765.jpg,147,518,157,37
16588,image--766.jpg,230,514,161,42
16589,image--767.jpg,245,518,162,37
16590,image--768.jpg,212,514,165,36
16591,image--769.jpg,183,523,157,34
16592,image--770.jpg,222,514,165,36
16593,image--771.jpg,247,510,156,42
16594,image--772.jpg,245,508,160,42
16595,image--773.jpg,220,511,158,38
16596,image--774.jpg,197,514,149,38
16597,image--775.jpg,201,517,151,38
16598,image--776.jpg,205,502,164,37
16599,image--777.jpg,162,514,163,44
16600,image--778.jpg,156,518,153,35
16601,image--779.jpg,264,504,159,42
16602,image--780.jpg,187,509,158,38
16603,image--781.jpg,168,516,158,37
16604,image--782.jpg,112,519,156,36
16605,image--783.jpg,155,518,157,44
16606,image--784.jpg,219,515,160,38
16607,image--785.jpg,228,499,152,36
16608,image--786.jpg,257,519,163,38
16609,image--787.jpg,209,513,162,37
16610,image--788.jpg,214,514,153,43
16611,image--789.jpg,188,515,161,44
16612,image--790.jpg,185,506,172,42
16613,image--791.jpg,173,508,153,38
16614,image--792.jpg,221,522,162,38
16615,image--793.jpg,230,521,167,43
16616,image--794.jpg,205,506,151,37
16617,image--795.jpg,176,517,161,43
16618,image--796.jpg,192,514,152,37
16619,image--797.jpg,205,506,147,49
16620,image--798.jpg,250,493,160,41
16621,image--799.jpg,179,513,160,37
16622,image--800.jpg,204,527,158,37
16623,image--801.jpg,162,513,183,50
16624,image--802.jpg,176,518,153,38
16625,image--803.jpg,187,511,159,41
16626,image--804.jpg,219,518,158,38
16627,image--805.jpg,202,513,160,45
16628,image--806.jpg,191,512,160,41
16629,image--807.jpg,186,516,163,38
16630,image--808.jpg,159,515,160,42
16631,image--809.jpg,239,503,159,38
16632,image--810.jpg,205,513,173,36
16633,image--811.jpg,213,517,163,36
16634,image--812.jpg,278,510,153,38
16635,image--813.jpg,101,521,163,36
16636,image--814.jpg,203,521,161,41
